"LEST_Y","LEST_X"
628749.5,6557249.5
628749.5,6556749.5
628749.5,6556249.5
628749.5,6555749.5
628749.5,6555249.5
628749.5,6554249.5
628749.5,6546749.5
628749.5,6545249.5
628749.5,6541249.5
628749.5,6512749.5
628749.5,6497749.5
628749.5,6448749.5
628749.5,6434249.5
628749.5,6428749.5
628749.5,6423249.5
628749.5,6419249.5
628749.5,6403749.5
628249.5,6606249.5
628249.5,6591749.5
628249.5,6591249.5
628249.5,6590749.5
628249.5,6589749.5
628249.5,6571249.5
628249.5,6564749.5
628249.5,6554749.5
628249.5,6551749.5
628249.5,6550749.5
628249.5,6549749.5
628249.5,6548749.5
628249.5,6547749.5
628249.5,6545749.5
628249.5,6541249.5
628249.5,6534249.5
628249.5,6512249.5
628249.5,6467749.5
628249.5,6465749.5
628249.5,6433249.5
628249.5,6430749.5
628249.5,6429749.5
628249.5,6427749.5
628249.5,6426749.5
628249.5,6425749.5
628249.5,6424749.5
628249.5,6423749.5
628249.5,6418749.5
628249.5,6417749.5
628249.5,6410749.5
627749.5,6592249.5
627749.5,6591749.5
627749.5,6591249.5
627749.5,6590749.5
627749.5,6588249.5
627749.5,6581249.5
627749.5,6558249.5
627749.5,6554749.5
627749.5,6553749.5
627749.5,6552749.5
627749.5,6541249.5
627749.5,6534749.5
627749.5,6498749.5
627749.5,6468749.5
627749.5,6464749.5
627749.5,6463749.5
627749.5,6462749.5
627749.5,6461749.5
627749.5,6460749.5
627749.5,6459749.5
627749.5,6458749.5
627749.5,6445749.5
627749.5,6432749.5
627749.5,6431749.5
627749.5,6416749.5
627749.5,6409749.5
627749.5,6403749.5
627749.5,6402249.5
627749.5,6401249.5
627249.5,6590749.5
627249.5,6590249.5
627249.5,6589749.5
627249.5,6564249.5
627249.5,6558749.5
627249.5,6511749.5
627249.5,6499249.5
627249.5,6469749.5
627249.5,6431749.5
627249.5,6415749.5
627249.5,6409249.5
626749.5,6592749.5
626749.5,6581249.5
626749.5,6570749.5
626749.5,6552749.5
626749.5,6541749.5
626749.5,6535249.5
626749.5,6511249.5
626749.5,6470249.5
626749.5,6414749.5
626749.5,6413749.5
626249.5,6590249.5
626249.5,6589749.5
626249.5,6581249.5
626249.5,6575749.5
626249.5,6563749.5
626249.5,6559749.5
626249.5,6536249.5
626249.5,6510249.5
626249.5,6499749.5
626249.5,6471249.5
626249.5,6412749.5
626249.5,6412249.5
626249.5,6403749.5
625749.5,6593249.5
625749.5,6581749.5
625749.5,6569749.5
625749.5,6559749.5
625749.5,6513249.5
625749.5,6472249.5
625749.5,6414749.5
625749.5,6407749.5
625249.5,6590249.5
625249.5,6572249.5
625249.5,6563249.5
625249.5,6536749.5
625249.5,6509749.5
625249.5,6500249.5
625249.5,6472749.5
625249.5,6442749.5
625249.5,6411249.5
625249.5,6403749.5
624749.5,6593749.5
624749.5,6581749.5
624749.5,6573249.5
624749.5,6562749.5
624749.5,6560249.5
624749.5,6552249.5
624749.5,6537749.5
624749.5,6508749.5
624749.5,6500749.5
624749.5,6473749.5
624749.5,6439749.5
624749.5,6410749.5
624749.5,6406249.5
624249.5,6616249.5
624249.5,6593749.5
624249.5,6590249.5
624249.5,6573749.5
624249.5,6568749.5
624249.5,6552249.5
624249.5,6551749.5
624249.5,6474249.5
624249.5,6441249.5
624249.5,6431749.5
624249.5,6409749.5
624249.5,6406749.5
624249.5,6404749.5
624249.5,6404249.5
623749.5,6602249.5
623749.5,6595749.5
623749.5,6581749.5
623749.5,6574749.5
623749.5,6567749.5
623749.5,6562249.5
623749.5,6560749.5
623749.5,6551749.5
623749.5,6551249.5
623749.5,6538249.5
623749.5,6508249.5
623749.5,6501249.5
623749.5,6405249.5
623749.5,6404749.5
623249.5,6594749.5
623249.5,6590749.5
623249.5,6575749.5
623249.5,6566749.5
623249.5,6565749.5
623249.5,6561749.5
623249.5,6550749.5
623249.5,6507249.5
623249.5,6475249.5
623249.5,6440749.5
623249.5,6431249.5
623249.5,6409249.5
623249.5,6405749.5
623249.5,6405249.5
623249.5,6404749.5
622749.5,6581249.5
622749.5,6576749.5
622749.5,6538749.5
622749.5,6501249.5
622749.5,6430249.5
622749.5,6408249.5
622749.5,6405249.5
622249.5,6595249.5
622249.5,6590749.5
622249.5,6577249.5
622249.5,6561249.5
622249.5,6543249.5
622249.5,6542749.5
622249.5,6539249.5
622249.5,6507249.5
622249.5,6504249.5
622249.5,6475249.5
622249.5,6417749.5
622249.5,6416749.5
622249.5,6415749.5
622249.5,6414749.5
622249.5,6413749.5
622249.5,6412749.5
622249.5,6411749.5
622249.5,6407249.5
622249.5,6406749.5
622249.5,6406249.5
622249.5,6405749.5
622249.5,6405249.5
621749.5,6595749.5
621749.5,6581249.5
621749.5,6580249.5
621749.5,6579749.5
621749.5,6563249.5
621749.5,6505249.5
621749.5,6501749.5
621749.5,6475749.5
621749.5,6439749.5
621749.5,6420249.5
621749.5,6419749.5
621749.5,6418749.5
621749.5,6410749.5
621749.5,6407249.5
621749.5,6406749.5
621749.5,6406249.5
621749.5,6405749.5
621249.5,6596749.5
621249.5,6591249.5
621249.5,6590749.5
621249.5,6590249.5
621249.5,6580249.5
621249.5,6561249.5
621249.5,6542749.5
621249.5,6539249.5
621249.5,6507249.5
621249.5,6429249.5
621249.5,6409749.5
621249.5,6408749.5
621249.5,6407749.5
621249.5,6407249.5
621249.5,6406749.5
621249.5,6406249.5
621249.5,6405749.5
620749.5,6602749.5
620749.5,6597749.5
620749.5,6585249.5
620749.5,6580249.5
620749.5,6579749.5
620749.5,6560749.5
620749.5,6560249.5
620749.5,6501749.5
620749.5,6476749.5
620749.5,6439749.5
620749.5,6420249.5
620749.5,6408249.5
620749.5,6407249.5
620749.5,6406749.5
620749.5,6406249.5
620749.5,6405749.5
620249.5,6598249.5
620249.5,6591249.5
620249.5,6581249.5
620249.5,6561249.5
620249.5,6560749.5
620249.5,6539749.5
620249.5,6506749.5
620249.5,6440249.5
620249.5,6421249.5
619749.5,6583249.5
619749.5,6582249.5
619749.5,6578749.5
619749.5,6560749.5
619749.5,6506249.5
619749.5,6502249.5
619749.5,6477249.5
619749.5,6440249.5
619749.5,6438249.5
619249.5,6598749.5
619249.5,6591249.5
619249.5,6587249.5
619249.5,6584249.5
619249.5,6578249.5
619249.5,6560249.5
619249.5,6539749.5
619249.5,6536249.5
619249.5,6502249.5
619249.5,6437249.5
619249.5,6421749.5
618749.5,6599249.5
618749.5,6585249.5
618749.5,6577249.5
618749.5,6560249.5
618749.5,6541749.5
618749.5,6536749.5
618749.5,6506249.5
618749.5,6477249.5
618749.5,6440749.5
618749.5,6422749.5
618249.5,6591749.5
618249.5,6585749.5
618249.5,6576249.5
618249.5,6559249.5
618249.5,6502749.5
618249.5,6476749.5
618249.5,6442249.5
618249.5,6436749.5
618249.5,6423249.5
617749.5,6586749.5
617749.5,6575749.5
617749.5,6568749.5
617749.5,6567749.5
617749.5,6566749.5
617749.5,6558249.5
617749.5,6550749.5
617749.5,6506249.5
617749.5,6443249.5
617749.5,6436249.5
617749.5,6428249.5
617749.5,6424249.5
617249.5,6600749.5
617249.5,6592249.5
617249.5,6591749.5
617249.5,6587249.5
617249.5,6581749.5
617249.5,6574749.5
617249.5,6566249.5
617249.5,6557749.5
617249.5,6540249.5
617249.5,6503249.5
617249.5,6502749.5
617249.5,6444249.5
616749.5,6591749.5
616749.5,6588249.5
616749.5,6573749.5
616749.5,6569249.5
616749.5,6556749.5
616749.5,6505749.5
616749.5,6475749.5
616749.5,6435749.5
616749.5,6424749.5
616249.5,6601249.5
616249.5,6592749.5
616249.5,6583749.5
616249.5,6583249.5
616249.5,6573249.5
616249.5,6572249.5
616249.5,6564249.5
616249.5,6563249.5
616249.5,6555749.5
616249.5,6540249.5
616249.5,6538249.5
616249.5,6537749.5
616249.5,6537249.5
616249.5,6503749.5
616249.5,6496749.5
616249.5,6487749.5
616249.5,6483749.5
616249.5,6446749.5
616249.5,6433749.5
616249.5,6426749.5
616249.5,6425749.5
615749.5,6592749.5
615749.5,6592249.5
615749.5,6588749.5
615749.5,6584249.5
615749.5,6570249.5
615749.5,6569749.5
615749.5,6538749.5
615749.5,6537249.5
615749.5,6505249.5
615749.5,6504249.5
615749.5,6502749.5
615749.5,6432749.5
615749.5,6427749.5
615249.5,6602249.5
615249.5,6589749.5
615249.5,6571249.5
615249.5,6570249.5
615249.5,6554249.5
615249.5,6553749.5
615249.5,6540249.5
615249.5,6536749.5
615249.5,6504249.5
615249.5,6503749.5
615249.5,6503249.5
615249.5,6502749.5
615249.5,6500749.5
615249.5,6499749.5
615249.5,6474249.5
615249.5,6448749.5
615249.5,6432249.5
615249.5,6428249.5
614749.5,6602249.5
614749.5,6593249.5
614749.5,6592249.5
614749.5,6590249.5
614749.5,6584749.5
614749.5,6553749.5
614749.5,6536249.5
614749.5,6504749.5
614749.5,6503249.5
614749.5,6502749.5
614749.5,6502249.5
614749.5,6501749.5
614749.5,6452249.5
614749.5,6451249.5
614749.5,6431249.5
614749.5,6429749.5
614749.5,6429249.5
614249.5,6600249.5
614249.5,6592249.5
614249.5,6591249.5
614249.5,6586249.5
614249.5,6577749.5
614249.5,6576749.5
614249.5,6570749.5
614249.5,6552749.5
614249.5,6504249.5
614249.5,6503749.5
614249.5,6503249.5
614249.5,6502749.5
614249.5,6502249.5
614249.5,6473749.5
614249.5,6431249.5
614249.5,6430249.5
614249.5,6429749.5
613749.5,6603249.5
613749.5,6593249.5
613749.5,6592749.5
613749.5,6587249.5
613749.5,6583749.5
613749.5,6582749.5
613749.5,6581749.5
613749.5,6580749.5
613749.5,6579749.5
613749.5,6578749.5
613749.5,6575749.5
613749.5,6574749.5
613749.5,6573749.5
613749.5,6572749.5
613749.5,6570249.5
613749.5,6554249.5
613749.5,6552749.5
613749.5,6535249.5
613749.5,6513249.5
613749.5,6511249.5
613749.5,6505249.5
613749.5,6503249.5
613749.5,6490749.5
613749.5,6453749.5
613749.5,6430249.5
613249.5,6603749.5
613249.5,6594249.5
613249.5,6593749.5
613249.5,6588249.5
613249.5,6552249.5
613249.5,6534749.5
613249.5,6510749.5
613249.5,6503749.5
613249.5,6502749.5
613249.5,6492249.5
613249.5,6491749.5
613249.5,6489749.5
613249.5,6473249.5
613249.5,6431249.5
612749.5,6596249.5
612749.5,6595249.5
612749.5,6593249.5
612749.5,6592749.5
612749.5,6589249.5
612749.5,6572249.5
612749.5,6569749.5
612749.5,6541249.5
612749.5,6509749.5
612749.5,6507749.5
612749.5,6507249.5
612749.5,6505249.5
612749.5,6504249.5
612749.5,6494249.5
612749.5,6493249.5
612749.5,6473749.5
612749.5,6454249.5
612749.5,6431249.5
612749.5,6427249.5
612249.5,6589749.5
612249.5,6572249.5
612249.5,6571749.5
612249.5,6570749.5
612249.5,6570249.5
612249.5,6534749.5
612249.5,6508749.5
612249.5,6502749.5
611749.5,6597249.5
611749.5,6592749.5
611749.5,6571749.5
611749.5,6571249.5
611749.5,6570749.5
611749.5,6570249.5
611749.5,6505249.5
611749.5,6502249.5
611749.5,6501249.5
611749.5,6500249.5
611749.5,6499249.5
611749.5,6474249.5
611749.5,6454749.5
611749.5,6440749.5
611749.5,6431749.5
611749.5,6431249.5
611249.5,6590249.5
611249.5,6571749.5
611249.5,6570749.5
611249.5,6570249.5
611249.5,6569749.5
611249.5,6534249.5
611249.5,6506249.5
611249.5,6501749.5
611249.5,6455249.5
611249.5,6431749.5
610749.5,6598749.5
610749.5,6592249.5
610749.5,6591249.5
610749.5,6571749.5
610749.5,6571249.5
610749.5,6570249.5
610749.5,6569749.5
610749.5,6542249.5
610749.5,6507249.5
610749.5,6489749.5
610749.5,6474249.5
610749.5,6456249.5
610749.5,6432249.5
610249.5,6599249.5
610249.5,6592249.5
610249.5,6571749.5
610249.5,6569749.5
610249.5,6568749.5
610249.5,6542749.5
610249.5,6533749.5
610249.5,6509249.5
610249.5,6508749.5
610249.5,6507749.5
610249.5,6501749.5
610249.5,6456249.5
610249.5,6436749.5
610249.5,6432749.5
609749.5,6592249.5
609749.5,6568249.5
609749.5,6567749.5
609749.5,6546749.5
609749.5,6543749.5
609749.5,6509749.5
609749.5,6501749.5
609749.5,6474249.5
609749.5,6456249.5
609749.5,6437749.5
609749.5,6433749.5
609249.5,6558249.5
609249.5,6533249.5
609249.5,6488749.5
609249.5,6456749.5
608749.5,6605749.5
608749.5,6592249.5
608749.5,6567249.5
608749.5,6545249.5
608749.5,6544249.5
608749.5,6532749.5
608749.5,6510249.5
608749.5,6502249.5
608749.5,6487749.5
608749.5,6474249.5
608749.5,6457749.5
608249.5,6605249.5
608249.5,6566249.5
608249.5,6547249.5
608249.5,6545249.5
607749.5,6592249.5
607749.5,6565749.5
607749.5,6548249.5
607749.5,6545749.5
607749.5,6510749.5
607749.5,6501249.5
607749.5,6487249.5
607749.5,6474249.5
607749.5,6458249.5
607749.5,6433249.5
607249.5,6604749.5
607249.5,6566749.5
607249.5,6546749.5
607249.5,6540249.5
607249.5,6511249.5
607249.5,6486249.5
606749.5,6592249.5
606749.5,6572249.5
606749.5,6565249.5
606749.5,6548749.5
606749.5,6501249.5
606749.5,6485249.5
606749.5,6473749.5
606749.5,6458249.5
606749.5,6432249.5
606249.5,6604749.5
606249.5,6549749.5
606249.5,6546249.5
606249.5,6531249.5
606249.5,6511749.5
605749.5,6592249.5
605749.5,6571749.5
605749.5,6564749.5
605749.5,6550749.5
605749.5,6535249.5
605749.5,6500749.5
605749.5,6483749.5
605749.5,6473749.5
605749.5,6458249.5
605249.5,6604249.5
605249.5,6568249.5
605249.5,6551249.5
605249.5,6545749.5
605249.5,6512249.5
604749.5,6592749.5
604749.5,6569749.5
604749.5,6563249.5
604749.5,6524249.5
604749.5,6483249.5
604749.5,6473749.5
604749.5,6457749.5
604749.5,6451749.5
604749.5,6430749.5
604249.5,6604249.5
604249.5,6570249.5
604249.5,6569749.5
604249.5,6569249.5
604249.5,6536249.5
604249.5,6535749.5
604249.5,6530749.5
604249.5,6512749.5
604249.5,6482749.5
603749.5,6592749.5
603749.5,6569749.5
603749.5,6562749.5
603749.5,6552749.5
603749.5,6523749.5
603749.5,6473749.5
603749.5,6457749.5
603749.5,6431249.5
603249.5,6603749.5
603249.5,6553749.5
603249.5,6546249.5
603249.5,6530249.5
603249.5,6512749.5
603249.5,6511249.5
602749.5,6592749.5
602749.5,6562249.5
602749.5,6554249.5
602749.5,6473749.5
602749.5,6431249.5
602249.5,6561749.5
602249.5,6555249.5
602249.5,6546749.5
602249.5,6529749.5
602249.5,6513249.5
602249.5,6512249.5
602249.5,6511249.5
602249.5,6501249.5
602249.5,6462749.5
601749.5,6603249.5
601749.5,6592749.5
601749.5,6556249.5
601749.5,6520749.5
601749.5,6519749.5
601749.5,6518749.5
601749.5,6517749.5
601749.5,6516749.5
601749.5,6515749.5
601749.5,6514749.5
601749.5,6513749.5
601749.5,6510249.5
601749.5,6503749.5
601749.5,6480749.5
601749.5,6480249.5
601749.5,6473749.5
601749.5,6458249.5
601749.5,6431249.5
601249.5,6561249.5
601249.5,6558249.5
601249.5,6557249.5
601249.5,6529749.5
601249.5,6523249.5
601249.5,6521749.5
601249.5,6509249.5
601249.5,6479249.5
600749.5,6592749.5
600749.5,6569749.5
600749.5,6563249.5
600749.5,6562249.5
600749.5,6561249.5
600749.5,6560249.5
600749.5,6559249.5
600749.5,6556749.5
600749.5,6523749.5
600749.5,6522749.5
600749.5,6508749.5
600749.5,6478249.5
600749.5,6473749.5
600749.5,6431249.5
600249.5,6557749.5
600249.5,6557249.5
600249.5,6556749.5
600249.5,6556249.5
600249.5,6555749.5
600249.5,6530249.5
600249.5,6507749.5
600249.5,6504249.5
600249.5,6500249.5
600249.5,6473749.5
600249.5,6431249.5
599749.5,6592749.5
599749.5,6556249.5
599749.5,6555749.5
599749.5,6545749.5
599749.5,6524249.5
599749.5,6477749.5
599749.5,6460249.5
599749.5,6459249.5
599749.5,6431249.5
599249.5,6555249.5
599249.5,6554249.5
599249.5,6525249.5
599249.5,6507249.5
599249.5,6500249.5
599249.5,6476749.5
599249.5,6473749.5
599249.5,6460749.5
599249.5,6460249.5
598749.5,6601749.5
598749.5,6593249.5
598749.5,6565249.5
598749.5,6545249.5
598749.5,6529249.5
598749.5,6526249.5
598749.5,6506749.5
598749.5,6476249.5
598749.5,6471249.5
598749.5,6462749.5
598749.5,6461749.5
598249.5,6566249.5
598249.5,6553249.5
598249.5,6545249.5
598249.5,6544749.5
598249.5,6544249.5
598249.5,6534249.5
598249.5,6528249.5
598249.5,6526749.5
598249.5,6500749.5
598249.5,6478249.5
598249.5,6473249.5
598249.5,6463749.5
597749.5,6606749.5
597749.5,6606249.5
597749.5,6605249.5
597749.5,6604749.5
597749.5,6600749.5
597749.5,6593249.5
597749.5,6567249.5
597749.5,6552749.5
597749.5,6547249.5
597749.5,6546249.5
597749.5,6544249.5
597749.5,6543249.5
597749.5,6527749.5
597749.5,6506249.5
597749.5,6479749.5
597749.5,6475749.5
597749.5,6472249.5
597749.5,6464749.5
597749.5,6433249.5
597249.5,6605749.5
597249.5,6605249.5
597249.5,6569249.5
597249.5,6567749.5
597249.5,6551749.5
597249.5,6548249.5
597249.5,6542749.5
597249.5,6534249.5
597249.5,6528749.5
597249.5,6501249.5
597249.5,6466249.5
597249.5,6465749.5
597249.5,6434249.5
596749.5,6592749.5
596749.5,6568749.5
596749.5,6550749.5
596749.5,6550249.5
596749.5,6549249.5
596749.5,6541749.5
596749.5,6536749.5
596749.5,6505249.5
596749.5,6474749.5
596749.5,6473249.5
596749.5,6472749.5
596749.5,6471749.5
596749.5,6459749.5
596749.5,6435749.5
596249.5,6599749.5
596249.5,6593749.5
596249.5,6540749.5
596249.5,6539749.5
596249.5,6534249.5
596249.5,6529249.5
596249.5,6527249.5
596249.5,6526249.5
596249.5,6504749.5
596249.5,6500749.5
596249.5,6474249.5
596249.5,6470749.5
596249.5,6470249.5
596249.5,6469749.5
596249.5,6467249.5
595749.5,6604249.5
595749.5,6592749.5
595749.5,6569249.5
595749.5,6553249.5
595749.5,6539249.5
595749.5,6538249.5
595749.5,6529749.5
595749.5,6525749.5
595749.5,6470249.5
595749.5,6469749.5
595749.5,6460249.5
595249.5,6598749.5
595249.5,6556249.5
595249.5,6537249.5
595249.5,6536249.5
595249.5,6504249.5
595249.5,6473749.5
595249.5,6470749.5
595249.5,6470249.5
595249.5,6469249.5
595249.5,6468249.5
595249.5,6453749.5
595249.5,6452749.5
594749.5,6598249.5
594749.5,6592749.5
594749.5,6558749.5
594749.5,6557749.5
594749.5,6535249.5
594749.5,6530249.5
594749.5,6525749.5
594749.5,6500249.5
594749.5,6473249.5
594749.5,6471749.5
594749.5,6470749.5
594749.5,6470249.5
594749.5,6467249.5
594749.5,6460249.5
594749.5,6458749.5
594749.5,6457749.5
594749.5,6454749.5
594749.5,6451749.5
594249.5,6597249.5
594249.5,6571249.5
594249.5,6534249.5
594249.5,6530249.5
594249.5,6507749.5
594249.5,6506749.5
594249.5,6503749.5
594249.5,6488249.5
594249.5,6471749.5
594249.5,6471249.5
594249.5,6470749.5
594249.5,6470249.5
594249.5,6466749.5
594249.5,6455749.5
594249.5,6451249.5
594249.5,6446749.5
593749.5,6596249.5
593749.5,6592749.5
593749.5,6578249.5
593749.5,6577249.5
593749.5,6576249.5
593749.5,6575249.5
593749.5,6533249.5
593749.5,6532249.5
593749.5,6530749.5
593749.5,6508749.5
593749.5,6506249.5
593749.5,6503249.5
593749.5,6500249.5
593749.5,6471749.5
593749.5,6471249.5
593749.5,6470749.5
593749.5,6470249.5
593749.5,6460749.5
593749.5,6457249.5
593749.5,6456249.5
593749.5,6450249.5
593749.5,6447749.5
593749.5,6445749.5
593249.5,6595749.5
593249.5,6571749.5
593249.5,6532749.5
593249.5,6531749.5
593249.5,6509749.5
593249.5,6505249.5
593249.5,6504249.5
593249.5,6503249.5
593249.5,6484749.5
593249.5,6484249.5
593249.5,6483249.5
593249.5,6482249.5
593249.5,6480249.5
593249.5,6479249.5
593249.5,6478249.5
593249.5,6477249.5
593249.5,6476249.5
593249.5,6475249.5
593249.5,6474249.5
593249.5,6472249.5
593249.5,6471749.5
593249.5,6471249.5
593249.5,6470749.5
593249.5,6470249.5
593249.5,6466749.5
593249.5,6459249.5
593249.5,6458249.5
593249.5,6455749.5
593249.5,6449249.5
593249.5,6448749.5
593249.5,6444749.5
593249.5,6443749.5
593249.5,6443249.5
593249.5,6439749.5
592749.5,6594749.5
592749.5,6593749.5
592749.5,6592749.5
592749.5,6571749.5
592749.5,6535749.5
592749.5,6534749.5
592749.5,6533749.5
592749.5,6533249.5
592749.5,6532249.5
592749.5,6531749.5
592749.5,6531249.5
592749.5,6525749.5
592749.5,6510749.5
592749.5,6502749.5
592749.5,6500249.5
592749.5,6491749.5
592749.5,6490749.5
592749.5,6489749.5
592749.5,6485749.5
592749.5,6481249.5
592749.5,6474249.5
592749.5,6471249.5
592749.5,6470749.5
592749.5,6470249.5
592749.5,6469749.5
592749.5,6469249.5
592749.5,6468749.5
592749.5,6468249.5
592749.5,6462249.5
592749.5,6461249.5
592749.5,6460249.5
592749.5,6455249.5
592749.5,6442249.5
592249.5,6579749.5
592249.5,6574249.5
592249.5,6572249.5
592249.5,6538249.5
592249.5,6537249.5
592249.5,6536749.5
592249.5,6527749.5
592249.5,6526749.5
592249.5,6511249.5
592249.5,6502249.5
592249.5,6488749.5
592249.5,6487749.5
592249.5,6486749.5
592249.5,6472749.5
592249.5,6472249.5
592249.5,6471249.5
592249.5,6470749.5
592249.5,6469249.5
592249.5,6468749.5
592249.5,6468249.5
592249.5,6467749.5
592249.5,6467249.5
592249.5,6466249.5
592249.5,6465249.5
592249.5,6464249.5
592249.5,6463249.5
592249.5,6441749.5
592249.5,6440249.5
591749.5,6592749.5
591749.5,6580249.5
591749.5,6574249.5
591749.5,6573749.5
591749.5,6573249.5
591749.5,6572749.5
591749.5,6542249.5
591749.5,6541249.5
591749.5,6540249.5
591749.5,6539249.5
591749.5,6533249.5
591749.5,6531249.5
591749.5,6512249.5
591749.5,6501249.5
591749.5,6492249.5
591749.5,6473749.5
591749.5,6471249.5
591749.5,6470749.5
591749.5,6470249.5
591749.5,6469749.5
591749.5,6469249.5
591749.5,6468249.5
591749.5,6454249.5
591749.5,6442749.5
591749.5,6441749.5
591249.5,6605249.5
591249.5,6543249.5
591249.5,6533749.5
591249.5,6533249.5
591249.5,6532749.5
591249.5,6530749.5
591249.5,6528749.5
591249.5,6528249.5
591249.5,6513249.5
591249.5,6500249.5
591249.5,6499749.5
591249.5,6499249.5
591249.5,6498249.5
591249.5,6497249.5
591249.5,6496249.5
591249.5,6495249.5
591249.5,6494249.5
591249.5,6493249.5
591249.5,6487249.5
591249.5,6472749.5
591249.5,6471749.5
591249.5,6470749.5
591249.5,6469749.5
591249.5,6469249.5
591249.5,6453749.5
591249.5,6441749.5
590749.5,6592749.5
590749.5,6580749.5
590749.5,6544249.5
590749.5,6529749.5
590749.5,6529249.5
590749.5,6499749.5
590749.5,6491749.5
590749.5,6468749.5
590749.5,6463749.5
590749.5,6443249.5
590749.5,6441249.5
590249.5,6593249.5
590249.5,6544749.5
590249.5,6529249.5
590249.5,6528749.5
590249.5,6528249.5
590249.5,6527749.5
590249.5,6513749.5
590249.5,6500249.5
590249.5,6499749.5
590249.5,6499249.5
590249.5,6491749.5
590249.5,6490749.5
590249.5,6487249.5
590249.5,6472249.5
590249.5,6464249.5
590249.5,6463749.5
590249.5,6452749.5
590249.5,6452249.5
589749.5,6592249.5
589749.5,6580749.5
589749.5,6528749.5
589749.5,6528249.5
589749.5,6527249.5
589749.5,6514749.5
589749.5,6490749.5
589749.5,6472749.5
589749.5,6468749.5
589749.5,6464249.5
589749.5,6451249.5
589249.5,6581749.5
589249.5,6545249.5
589249.5,6528749.5
589249.5,6528249.5
589249.5,6464749.5
589249.5,6450749.5
589249.5,6442249.5
588749.5,6592249.5
588749.5,6528749.5
588749.5,6528249.5
588749.5,6527749.5
588749.5,6515249.5
588749.5,6496249.5
588749.5,6495249.5
588749.5,6488249.5
588749.5,6473249.5
588749.5,6468249.5
588249.5,6582249.5
588249.5,6545249.5
588249.5,6528249.5
588249.5,6527749.5
588249.5,6515749.5
588249.5,6474249.5
588249.5,6465249.5
588249.5,6449749.5
588249.5,6442749.5
587749.5,6598749.5
587749.5,6592249.5
587749.5,6527749.5
587749.5,6488749.5
587749.5,6474749.5
587749.5,6468249.5
587749.5,6465749.5
587249.5,6582249.5
587249.5,6544749.5
587249.5,6516249.5
587249.5,6465749.5
587249.5,6449249.5
587249.5,6443249.5
586749.5,6592249.5
586749.5,6527249.5
586749.5,6475249.5
586749.5,6467749.5
586749.5,6448749.5
586249.5,6597249.5
586249.5,6593249.5
586249.5,6582749.5
586249.5,6544749.5
586249.5,6526749.5
586249.5,6525749.5
586249.5,6516249.5
586249.5,6476249.5
586249.5,6467749.5
586249.5,6443249.5
585749.5,6593249.5
585749.5,6591749.5
585749.5,6524749.5
585749.5,6518249.5
585749.5,6489249.5
585749.5,6477249.5
585749.5,6468749.5
585749.5,6448249.5
585249.5,6583249.5
585249.5,6544249.5
585249.5,6528749.5
585249.5,6523749.5
585249.5,6522749.5
585249.5,6517249.5
585249.5,6516249.5
585249.5,6489749.5
585249.5,6488749.5
585249.5,6488249.5
585249.5,6487749.5
585249.5,6487249.5
585249.5,6486249.5
585249.5,6477749.5
585249.5,6448249.5
585249.5,6443249.5
584749.5,6591749.5
584749.5,6478749.5
584749.5,6469249.5
584749.5,6448249.5
584749.5,6447749.5
584749.5,6442749.5
584249.5,6591249.5
584249.5,6583249.5
584249.5,6577749.5
584249.5,6565249.5
584249.5,6544749.5
584249.5,6528749.5
584249.5,6522249.5
584249.5,6491749.5
584249.5,6482249.5
584249.5,6480749.5
584249.5,6479749.5
584249.5,6447249.5
583749.5,6595249.5
583749.5,6544749.5
583749.5,6530249.5
583749.5,6521249.5
583749.5,6469249.5
583749.5,6446749.5
583749.5,6445749.5
583749.5,6442749.5
583249.5,6594749.5
583249.5,6591249.5
583249.5,6583249.5
583249.5,6565249.5
583249.5,6516249.5
583249.5,6492249.5
583249.5,6446749.5
582749.5,6593749.5
582749.5,6545749.5
582749.5,6529749.5
582749.5,6523749.5
582749.5,6520749.5
582749.5,6520249.5
582749.5,6519749.5
582749.5,6519249.5
582749.5,6518749.5
582749.5,6516749.5
582749.5,6469749.5
582749.5,6442749.5
582249.5,6591749.5
582249.5,6591249.5
582249.5,6590249.5
582249.5,6583249.5
582249.5,6565749.5
582249.5,6548249.5
582249.5,6546249.5
582249.5,6520249.5
582249.5,6519749.5
582249.5,6518749.5
582249.5,6518249.5
582249.5,6517749.5
582249.5,6517249.5
582249.5,6516249.5
582249.5,6515249.5
582249.5,6469749.5
581749.5,6591749.5
581749.5,6549249.5
581749.5,6547249.5
581749.5,6519749.5
581749.5,6519249.5
581749.5,6518249.5
581749.5,6514749.5
581749.5,6445749.5
581749.5,6442749.5
581249.5,6591249.5
581249.5,6590749.5
581249.5,6583249.5
581249.5,6565749.5
581249.5,6550249.5
581249.5,6521249.5
581249.5,6520749.5
581249.5,6520249.5
581249.5,6468749.5
580749.5,6514249.5
580749.5,6493249.5
580749.5,6444749.5
580749.5,6442749.5
580249.5,6591249.5
580249.5,6590749.5
580249.5,6583249.5
580249.5,6550749.5
580249.5,6528749.5
580249.5,6520749.5
580249.5,6468749.5
580249.5,6444249.5
580249.5,6443749.5
580249.5,6443249.5
579749.5,6583749.5
579749.5,6551249.5
579749.5,6520749.5
579749.5,6514249.5
579749.5,6467749.5
579749.5,6443749.5
579249.5,6591249.5
579249.5,6590749.5
579249.5,6567249.5
579249.5,6443749.5
579249.5,6443249.5
578749.5,6590749.5
